"No.","Time","Source","Destination","Protocol","Length","Info"
"2752","32.997924","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2753","32.998091","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2754","32.998122","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2322507 Win=2348160 Len=0 TSval=2181468029 TSecr=2979743928"
"2755","32.998365","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2756","33.004184","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2757","33.004236","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2324923 Win=2348160 Len=0 TSval=2181468035 TSecr=2979743930"
"2758","33.004570","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Continuation Data"
"2759","33.004708","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2327339 Win=2348160 Len=0 TSval=2181468035 TSecr=2979743933"
"2760","33.020053","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TCP","1294","443  >  43840 [ACK] Seq=2327339 Ack=1394 Win=69120 Len=1208 TSval=2979743935 TSecr=2181467969"
"2761","33.020208","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2762","33.020223","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2329755 Win=2348160 Len=0 TSval=2181468051 TSecr=2979743935"
"2763","33.025973","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Continuation Data"
"2764","33.025974","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2765","33.026202","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2766","33.026202","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2767","33.026426","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2768","33.026706","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2769","33.027966","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2338211 Win=2342400 Len=0 TSval=2181468059 TSecr=2979743937"
"2770","33.031572","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2771","33.031907","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TCP","2502","443  >  43840 [PSH, ACK] Seq=2339419 Ack=1394 Win=69120 Len=2416 TSval=2979743947 TSecr=2181467982"
"2772","33.031930","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2341835 Win=2347136 Len=0 TSval=2181468063 TSecr=2979743944"
"2773","33.032464","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Continuation Data"
"2774","33.032465","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2775","33.032489","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2344251 Win=2347136 Len=0 TSval=2181468063 TSecr=2979743949"
"2776","33.032809","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2777","33.032810","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2778","33.032826","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2346667 Win=2348160 Len=0 TSval=2181468064 TSecr=2979743951"
"2779","33.033043","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2780","33.033053","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2349083 Win=2348160 Len=0 TSval=2181468064 TSecr=2979743954"
"2781","33.033301","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2782","33.038910","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2783","33.038948","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2351499 Win=2348160 Len=0 TSval=2181468070 TSecr=2979743956"
"2784","33.039142","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2785","33.039296","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2786","33.039305","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2353915 Win=2348160 Len=0 TSval=2181468070 TSecr=2979743958"
"2787","33.044364","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2788","33.044463","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TCP","1294","443  >  43840 [PSH, ACK] Seq=2355123 Ack=1394 Win=69120 Len=1208 TSval=2979743961 TSecr=2181468000"
"2789","33.044549","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2356331 Win=2347136 Len=0 TSval=2181468075 TSecr=2979743961"
"2790","33.049702","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Continuation Data"
"2791","33.049755","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2358747 Win=2347136 Len=0 TSval=2181468080 TSecr=2979743963"
"2792","33.049889","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2793","33.050402","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2794","33.050402","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Continuation Data"
"2795","33.050427","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2361163 Win=2348160 Len=0 TSval=2181468081 TSecr=2979743965"
"2796","33.050563","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2797","33.050627","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2364787 Win=2348160 Len=0 TSval=2181468081 TSecr=2979743968"
"2798","33.050860","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TCP","1294","443  >  43840 [PSH, ACK] Seq=2364787 Ack=1394 Win=69120 Len=1208 TSval=2979743970 TSecr=2181468010 [TCP segment of a reassembled PDU]"
"2799","33.051082","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TCP","1294","443  >  43840 [ACK] Seq=2365995 Ack=1394 Win=69120 Len=1208 TSval=2979743972 TSecr=2181468010 [TCP segment of a reassembled PDU]"
"2800","33.051095","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2367203 Win=2348160 Len=0 TSval=2181468082 TSecr=2979743970"
"2801","33.058925","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TCP","1294","443  >  43840 [PSH, ACK] Seq=2367203 Ack=1394 Win=69120 Len=1208 TSval=2979743972 TSecr=2181468010 [TCP segment of a reassembled PDU]"
"2802","33.065362","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TCP","1294","443  >  43840 [ACK] Seq=2368411 Ack=1394 Win=69120 Len=1208 TSval=2979743975 TSecr=2181468010 [TCP segment of a reassembled PDU]"
"2803","33.065390","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2369619 Win=2348160 Len=0 TSval=2181468096 TSecr=2979743972"
"2804","33.065537","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TCP","1294","443  >  43840 [PSH, ACK] Seq=2369619 Ack=1394 Win=69120 Len=1208 TSval=2979743975 TSecr=2181468010 [TCP segment of a reassembled PDU]"
"2805","33.067068","192.168.33.100","34.149.100.209","TLSv1.3","207","Application Data"
"2806","33.076717","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TCP","1294","443  >  43840 [ACK] Seq=2370827 Ack=1394 Win=69120 Len=1208 TSval=2979743977 TSecr=2181468010 [TCP segment of a reassembled PDU]"
"2807","33.076742","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2372035 Win=2348160 Len=0 TSval=2181468107 TSecr=2979743975"
"2808","33.076889","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TCP","1294","443  >  43840 [PSH, ACK] Seq=2372035 Ack=1394 Win=69120 Len=1208 TSval=2979743977 TSecr=2181468010 [TCP segment of a reassembled PDU]"
"2809","33.083427","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TCP","1294","443  >  43840 [ACK] Seq=2373243 Ack=1394 Win=69120 Len=1208 TSval=2979743979 TSecr=2181468010 [TCP segment of a reassembled PDU]"
"2810","33.083457","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2374451 Win=2348160 Len=0 TSval=2181468114 TSecr=2979743977"
"2811","33.104214","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TCP","1294","443  >  43840 [PSH, ACK] Seq=2374451 Ack=1394 Win=69120 Len=1208 TSval=2979743979 TSecr=2181468010 [TCP segment of a reassembled PDU]"
"2812","33.104214","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TCP","2502","443  >  43840 [PSH, ACK] Seq=2375659 Ack=1394 Win=69120 Len=2416 TSval=2979743982 TSecr=2181468010 [TCP segment of a reassembled PDU]"
"2813","33.104412","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2378075 Win=2348160 Len=0 TSval=2181468135 TSecr=2979743979"
"2814","33.104789","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TCP","1294","443  >  43840 [ACK] Seq=2378075 Ack=1394 Win=69120 Len=1208 TSval=2979743984 TSecr=2181468010 [TCP segment of a reassembled PDU]"
"2815","33.104874","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","SSLv2","1294","Encrypted Data, Continuation Data"
"2816","33.105168","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2817","33.107964","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2381699 Win=2348160 Len=0 TSval=2181468139 TSecr=2979743984"
"2818","33.110712","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2819","33.110950","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2820","33.110968","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2384115 Win=2348160 Len=0 TSval=2181468142 TSecr=2979743986"
"2821","33.111120","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TCP","1294","443  >  43840 [PSH, ACK] Seq=2384115 Ack=1394 Win=69120 Len=1208 TSval=2979743989 TSecr=2181468010 [TCP segment of a reassembled PDU]"
"2822","33.132500","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TCP","2502","443  >  43840 [PSH, ACK] Seq=2385323 Ack=1394 Win=69120 Len=2416 TSval=2979743991 TSecr=2181468010 [TCP segment of a reassembled PDU]"
"2823","33.132502","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TCP","2502","443  >  43840 [PSH, ACK] Seq=2387739 Ack=1394 Win=69120 Len=2416 TSval=2979743993 TSecr=2181468010 [TCP segment of a reassembled PDU]"
"2824","33.132502","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TCP","2502","443  >  43840 [PSH, ACK] Seq=2390155 Ack=1394 Win=69120 Len=2416 TSval=2979743996 TSecr=2181468017 [TCP segment of a reassembled PDU]"
"2825","33.132502","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TCP","2502","443  >  43840 [PSH, ACK] Seq=2392571 Ack=1394 Win=69120 Len=2416 TSval=2979743998 TSecr=2181468017 [TCP segment of a reassembled PDU]"
"2826","33.132630","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TCP","2502","443  >  43840 [PSH, ACK] Seq=2394987 Ack=1394 Win=69120 Len=2416 TSval=2979744000 TSecr=2181468023 [TCP segment of a reassembled PDU]"
"2827","33.134905","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2397403 Win=2339456 Len=0 TSval=2181468166 TSecr=2979743989"
"2828","33.139346","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TCP","1294","443  >  43840 [ACK] Seq=2397403 Ack=1394 Win=69120 Len=1208 TSval=2979744003 TSecr=2181468023 [TCP segment of a reassembled PDU]"
"2829","33.144807","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TCP","1294","443  >  43840 [PSH, ACK] Seq=2398611 Ack=1394 Win=69120 Len=1208 TSval=2979744003 TSecr=2181468023 [TCP segment of a reassembled PDU]"
"2830","33.144840","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2399819 Win=2348160 Len=0 TSval=2181468176 TSecr=2979744003"
"2831","33.145150","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TCP","2502","443  >  43840 [PSH, ACK] Seq=2399819 Ack=1394 Win=69120 Len=2416 TSval=2979744005 TSecr=2181468023 [TCP segment of a reassembled PDU]"
"2832","33.145209","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2402235 Win=2348160 Len=0 TSval=2181468176 TSecr=2979744005"
"2833","33.145336","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TCP","1294","443  >  43840 [ACK] Seq=2402235 Ack=1394 Win=69120 Len=1208 TSval=2979744007 TSecr=2181468023 [TCP segment of a reassembled PDU]"
"2834","33.145626","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","SSLv2","1294","Encrypted Data, Continuation Data"
"2835","33.145665","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2404651 Win=2348160 Len=0 TSval=2181468176 TSecr=2979744007"
"2836","33.145864","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2837","33.151074","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2838","33.151075","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2839","33.151154","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2407067 Win=2348160 Len=0 TSval=2181468182 TSecr=2979744010"
"2840","33.151360","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2841","33.151360","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2842","33.151591","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2410691 Win=2348160 Len=0 TSval=2181468182 TSecr=2979744012"
"2843","33.151904","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2844","33.157197","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Continuation Data"
"2845","33.157505","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2414315 Win=2348160 Len=0 TSval=2181468188 TSecr=2979744014"
"2846","33.179499","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2847","33.185881","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Continuation Data"
"2848","33.186087","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2417939 Win=2348160 Len=0 TSval=2181468217 TSecr=2979744019"
"2849","33.186421","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Continuation Data"
"2850","33.186457","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2420355 Win=2347136 Len=0 TSval=2181468217 TSecr=2979744023"
"2851","33.186579","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2852","33.186925","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2853","33.186942","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2422771 Win=2348160 Len=0 TSval=2181468218 TSecr=2979744025"
"2854","33.187081","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2855","33.195564","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2856","33.195604","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2425187 Win=2348160 Len=0 TSval=2181468226 TSecr=2979744027"
"2857","33.200990","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Continuation Data"
"2858","33.201144","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2427603 Win=2348160 Len=0 TSval=2181468232 TSecr=2979744030"
"2859","33.201380","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Continuation Data"
"2860","33.201380","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2861","33.201456","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2431227 Win=2348160 Len=0 TSval=2181468232 TSecr=2979744032"
"2862","33.201805","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2863","33.201805","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2864","33.201859","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2433643 Win=2348160 Len=0 TSval=2181468233 TSecr=2979744034"
"2865","33.201998","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2866","33.202278","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2867","33.202292","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2436059 Win=2348160 Len=0 TSval=2181468233 TSecr=2979744037"
"2868","33.208123","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2869","33.219456","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2870","33.219505","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2438475 Win=2348160 Len=0 TSval=2181468250 TSecr=2979744039"
"2871","33.219705","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2872","33.225176","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Continuation Data"
"2873","33.225271","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2442099 Win=2348160 Len=0 TSval=2181468256 TSecr=2979744041"
"2874","33.225389","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Continuation Data"
"2875","33.225408","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2444515 Win=2348160 Len=0 TSval=2181468256 TSecr=2979744046"
"2876","33.225748","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2877","33.226115","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
"2878","33.226126","2401:4900:4ffc:acba:323:b89d:2394:b9f7","2404:6800:4007:81a::200a","TCP","86","43840  >  443 [ACK] Seq=1394 Ack=2446931 Win=2348160 Len=0 TSval=2181468257 TSecr=2979744048"
"2879","33.231479","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","2502","Continuation Data"
"2880","33.231480","2404:6800:4007:81a::200a","2401:4900:4ffc:acba:323:b89d:2394:b9f7","TLSv1.3","1294","Continuation Data"
